customer_id,signup_at,region,risk_band,credit_limit_usd,status,tax_id,dob,email,is_confirmed_fraud
298,2025-08-25,NA,E,750,defaulted,907-40-8629,1975-10-29,pulse1789254@post.example,0
299,2025-07-14,NA,C,1850,defaulted,988-23-8676,1975-12-02,pulse158991@mail.example,0
300,2026-04-11,APAC,A,5400,active,959-52-1324,1955-09-25,wren1744597@mail.example,0
301,2025-11-30,NA,B,4150,active,980-25-6106,1970-06-03,quill9769178@mail.example,0
302,2025-02-07,NA,B,4050,active,932-76-0517,1965-11-10,pulse2900434@post.example,0
303,2025-12-02,NA,B,4150,active,963-22-3104,1980-03-21,lumen699116@post.example,0
304,2025-06-28,NA,C,1850,active,969-72-6693,1973-03-01,flint1815971@mail.example,0
305,2025-07-22,EU,D,1500,active,995-61-1234,1967-03-18,nova8307026@inbox.example,0
306,2025-06-05,NA,B,3800,active,990-13-7664,1987-10-04,pulse9642429@inbox.example,0
307,2025-08-16,NA,B,2350,active,978-86-0674,1999-07-30,ember1572280@inbox.example,0
308,2025-11-14,EU,B,3300,active,926-07-4638,1979-08-01,coral3552117@inbox.example,0
309,2025-10-23,NA,C,2500,active,907-61-2723,1983-11-13,drift4889897@inbox.example,0
310,2026-01-13,NA,C,2150,active,922-04-7027,1977-11-08,wren8452000@inbox.example,0
311,2025-10-30,EU,D,1300,active,968-73-2997,1975-12-23,atlas4399929@mail.example,0
312,2026-01-25,NA,D,1500,active,970-98-6588,1981-05-17,coral4338131@test.example,0
313,2025-12-19,NA,A,4450,active,982-63-5094,1995-06-23,urban901506@test.example,0
314,2025-04-27,APAC,B,2300,active,945-57-1467,1952-04-12,ember3575497@inbox.example,0
315,2026-04-08,APAC,B,2350,active,917-78-1085,1995-08-17,wren5377433@inbox.example,0
316,2025-08-07,APAC,B,2150,active,903-14-4167,1961-03-06,coral1343784@inbox.example,0
317,2025-08-19,LATAM,B,3100,active,987-82-0912,1953-06-27,quill7232519@inbox.example,0
318,2025-10-04,NA,E,550,active,964-91-0473,1968-10-09,drift9052970@test.example,0
319,2025-08-07,EU,B,2100,active,933-69-3335,2006-02-11,urban512393@test.example,0
320,2025-07-01,NA,A,4050,active,920-22-3406,1980-07-24,lumen5142678@inbox.example,0
321,2025-08-18,NA,B,2900,active,948-65-7166,1963-06-18,urban650225@mail.example,0
322,2026-05-15,NA,C,1750,active,960-52-3213,1980-08-03,cedar5286242@test.example,0
323,2025-08-30,NA,B,2450,active,926-13-2882,2000-05-09,flint4665387@post.example,0
324,2025-10-06,NA,A,4400,active,909-13-7643,1998-07-15,nova4586793@post.example,0
325,2025-06-21,NA,C,1450,defaulted,900-81-8541,1996-01-29,ember1868996@post.example,0
326,2026-05-15,APAC,C,2400,active,977-76-9802,1994-05-15,pulse8674895@post.example,0
327,2025-10-21,LATAM,E,550,defaulted,946-25-1304,1975-04-02,lumen3450139@test.example,0
328,2025-04-15,APAC,C,2650,active,974-68-0756,1966-04-14,ember8527505@post.example,0
329,2025-01-08,NA,C,2250,defaulted,923-98-7186,1960-03-11,ember4165911@test.example,0
330,2026-04-11,NA,B,3900,active,939-17-5678,1966-08-03,atlas7433153@test.example,0
331,2025-09-27,NA,C,2100,active,991-42-8526,1962-11-22,atlas1295066@inbox.example,0
332,2025-06-28,NA,A,4050,active,970-48-5457,2001-12-15,urban255521@inbox.example,0
333,2025-06-25,NA,C,1600,active,988-93-5849,2007-12-25,cedar8152671@inbox.example,0
334,2026-05-27,APAC,A,4850,active,952-63-7942,1999-05-25,peak290757@test.example,0
335,2026-01-05,APAC,D,1300,active,926-11-8044,1997-09-18,quill926800@test.example,0
336,2026-01-31,APAC,C,1950,active,979-77-7719,1980-09-15,coral23416@test.example,0
337,2025-09-26,EU,A,4950,active,920-63-1032,1984-05-16,atlas122903@mail.example,0
338,2026-01-28,LATAM,B,2750,active,987-24-2564,1978-07-01,urban7309177@mail.example,0
339,2025-09-23,NA,C,1650,active,975-67-2715,2006-10-19,atlas8827064@mail.example,0
340,2025-02-22,NA,B,3700,active,952-28-8722,1989-08-18,atlas6734773@mail.example,0
341,2025-09-27,NA,C,2100,active,981-14-7409,1952-09-14,lumen5354176@test.example,0
342,2025-08-13,EU,C,2100,active,997-63-7910,1960-02-16,drift2935654@inbox.example,0
343,2025-06-01,NA,B,3900,active,943-37-7467,1970-10-27,nova3500954@inbox.example,0
344,2025-09-08,NA,B,3150,active,992-08-2916,1978-11-09,nova2468585@mail.example,0
345,2025-10-07,NA,B,2500,active,935-11-7743,1978-07-19,pulse7426098@post.example,0
346,2025-08-19,APAC,A,5350,active,953-83-2012,1980-09-12,drift1088526@post.example,0
347,2025-07-10,APAC,C,2750,active,900-87-8076,1979-10-30,urban2173824@inbox.example,0
348,2026-04-14,EU,A,4800,active,976-59-7220,1990-03-04,peak2408606@test.example,0
349,2025-12-27,APAC,E,850,active,986-40-1008,1958-12-12,pulse4657488@test.example,0
350,2026-02-11,EU,B,3500,active,931-77-8946,1963-09-26,atlas2427179@mail.example,0
351,2026-05-08,LATAM,B,2600,active,957-62-4291,1969-09-16,quill446305@mail.example,0
352,2025-01-10,APAC,B,3650,active,946-36-1323,1954-10-31,vault3530056@mail.example,0
353,2026-04-15,NA,C,1750,active,916-06-2056,1962-03-11,cedar8777576@test.example,0
354,2025-08-26,EU,B,3950,active,970-98-3030,1967-07-17,nova3132983@mail.example,0
355,2025-03-09,NA,C,1450,defaulted,923-80-4767,1988-02-16,wren4970689@inbox.example,0
356,2025-09-22,NA,A,5050,active,911-81-5641,1970-04-16,pulse9191604@post.example,0
357,2025-07-10,NA,D,1450,active,988-55-2881,1960-07-27,urban1248351@inbox.example,0
358,2025-11-29,NA,D,900,active,970-06-2565,1986-05-23,wren6707871@test.example,0
359,2025-07-02,EU,E,850,active,922-23-3777,1952-06-23,wren5770401@test.example,0
360,2025-07-01,NA,E,650,defaulted,916-85-7506,1976-01-08,quill4748181@test.example,0
361,2025-10-02,NA,C,1400,active,976-08-9515,1979-06-03,atlas550984@post.example,0
362,2025-01-19,NA,C,2600,active,988-34-5489,1985-07-06,urban991608@post.example,0
363,2026-01-17,EU,B,2400,active,983-41-1832,1996-04-23,pulse7609788@mail.example,0
364,2025-09-26,APAC,A,5300,active,913-77-1950,1973-10-12,vault5593180@test.example,0
365,2026-02-25,NA,D,850,active,921-89-9531,1972-02-26,flint3585510@post.example,0
366,2025-02-26,NA,A,3750,active,939-85-1546,1989-05-20,atlas6277090@test.example,0
367,2025-06-30,NA,A,5150,active,967-08-6405,1986-07-05,vault5114847@test.example,0
368,2025-10-15,NA,C,2750,active,912-68-6283,2001-04-24,urban5269345@post.example,0
369,2025-12-17,EU,D,1050,active,919-50-5044,2006-08-01,nova7667821@test.example,0
370,2025-12-30,NA,B,2700,active,925-35-1585,1983-10-04,vault4730939@post.example,0
371,2025-06-16,NA,A,3650,active,944-88-8074,1957-12-30,vault4127630@post.example,0
372,2025-05-19,NA,B,2300,active,977-84-8545,1970-05-13,lumen1723562@mail.example,0
373,2025-09-07,NA,B,2500,active,984-70-9009,1976-03-03,vault197428@inbox.example,0
374,2025-03-05,NA,C,2150,active,921-79-0920,1974-07-22,atlas2430173@mail.example,0
375,2025-12-22,NA,C,2250,active,940-16-2174,1994-04-28,coral2092272@inbox.example,0
376,2025-10-21,NA,C,1600,active,913-87-8864,1998-12-01,ember8682172@inbox.example,0
377,2026-02-04,APAC,B,3800,active,967-36-0792,2007-04-05,pulse9796029@post.example,0
378,2025-09-14,EU,D,950,active,927-04-7396,1999-11-11,urban3871964@inbox.example,0
379,2025-01-12,EU,A,3750,defaulted,969-42-1219,1994-11-06,quill3053958@post.example,0
380,2026-03-18,NA,B,2600,active,917-57-3578,1951-10-17,atlas2352621@test.example,0
381,2025-06-28,NA,C,2250,active,994-62-9448,1984-04-04,pulse3364691@mail.example,0
382,2025-02-08,NA,C,1900,active,906-87-3838,2007-08-10,peak3966202@test.example,0
383,2026-03-12,NA,B,3100,active,902-43-5083,1976-10-18,ember6614179@post.example,0
384,2025-07-15,LATAM,A,4650,defaulted,963-09-7732,1977-02-12,drift7977695@inbox.example,0
385,2026-04-16,NA,B,3700,active,957-13-0163,2004-08-15,vault9668050@mail.example,0
386,2026-03-09,EU,B,2100,active,926-71-3991,1988-04-03,wren8151536@inbox.example,0
387,2026-03-24,APAC,E,700,active,958-67-4360,1978-03-13,quill4159300@inbox.example,0
388,2026-02-16,NA,D,1550,active,908-03-5501,1965-02-25,flint1145522@inbox.example,0
389,2026-04-21,NA,E,900,active,912-11-2053,2006-08-01,quill5913131@test.example,0
390,2026-03-02,EU,B,3100,active,927-09-8625,2002-04-28,ember7409568@post.example,0
391,2026-05-23,APAC,D,1550,active,967-91-0816,1966-06-13,peak6994086@test.example,0
392,2025-11-16,NA,C,1450,active,999-28-3588,1970-05-08,peak9798377@post.example,0
393,2026-01-30,APAC,B,3250,active,991-09-5869,1991-01-18,urban8893206@mail.example,0
394,2025-01-25,NA,C,1750,active,918-07-8136,1992-01-23,lumen6726809@test.example,0
395,2026-03-23,EU,A,4600,active,902-62-0459,2008-05-05,wren5184508@mail.example,0
396,2025-06-16,APAC,A,3650,active,951-27-4627,1992-10-05,lumen8835649@inbox.example,0
397,2025-07-08,EU,E,700,defaulted,926-66-3560,1960-10-29,vault9878905@inbox.example,0
398,2025-12-13,EU,E,600,active,944-11-2122,1975-07-20,flint375415@test.example,0
399,2026-05-07,NA,B,2600,active,989-31-5705,1958-05-24,cedar5534418@mail.example,0
400,2025-10-10,EU,C,1950,active,904-13-9345,1955-08-21,peak1069654@test.example,0
401,2025-07-15,NA,D,1000,defaulted,905-05-7581,1956-03-26,lumen6948544@test.example,0
402,2025-10-19,NA,A,4300,active,904-50-6588,1964-03-24,urban6513908@post.example,0
403,2025-09-14,NA,B,2650,active,953-12-3619,1965-04-18,cedar7110920@test.example,0
404,2025-05-22,NA,C,1650,active,958-92-9414,1965-03-09,pulse6346537@test.example,0
405,2026-04-08,NA,B,2600,active,907-55-6042,1968-08-11,wren3075864@mail.example,0
406,2026-04-30,NA,A,2950,active,995-54-1855,1993-05-14,cedar9990265@post.example,0
407,2025-09-18,EU,C,2250,active,922-82-4988,1988-10-21,ember3219077@mail.example,0
408,2025-12-02,EU,D,1100,defaulted,946-81-7237,1952-10-12,peak4691376@test.example,0
409,2026-04-23,NA,B,3200,active,932-21-8010,1990-04-09,peak9867813@mail.example,0
410,2025-03-03,EU,E,900,defaulted,995-62-4827,1962-08-23,peak4115508@post.example,0
411,2025-04-30,NA,B,2250,active,937-21-7985,1969-07-12,urban310396@post.example,0
412,2025-10-03,APAC,A,5150,active,958-72-4114,1969-07-04,ember4616145@inbox.example,0
413,2025-05-24,EU,C,2600,defaulted,902-45-3864,2004-03-10,lumen6754534@mail.example,0
414,2025-12-10,EU,D,1350,active,952-39-6547,1960-08-31,wren1044426@post.example,0
415,2025-10-31,NA,D,1150,active,906-96-0857,1961-04-24,vault5358976@test.example,0
416,2025-03-27,NA,C,2600,active,994-45-1282,1979-05-03,drift3170@inbox.example,0
417,2025-02-07,NA,C,2350,active,980-00-5486,2003-11-11,wren5158826@inbox.example,0
418,2025-10-11,LATAM,B,4000,defaulted,986-35-6053,1997-12-02,cedar179080@test.example,0
419,2025-09-06,EU,A,4150,active,955-10-1360,1984-11-26,cedar3470715@inbox.example,0
420,2025-05-29,APAC,A,3100,active,927-88-9503,1996-03-07,peak4250550@post.example,0
421,2025-06-27,NA,D,1350,defaulted,958-74-5660,1983-11-01,wren8544264@test.example,0
422,2025-06-01,NA,D,1500,active,954-14-2506,1972-07-01,wren2277789@test.example,0
423,2026-01-21,LATAM,B,3400,active,976-89-8599,2004-11-20,cedar2166879@mail.example,0
424,2025-02-12,APAC,C,2700,defaulted,991-80-5459,1956-06-02,coral4874290@mail.example,0
425,2025-08-07,APAC,B,3800,active,910-61-9279,1956-06-28,peak6635722@mail.example,0
426,2026-02-12,NA,B,3100,active,901-44-8448,1990-02-27,pulse9768758@test.example,0
427,2025-08-22,APAC,A,2950,active,975-72-4438,1961-04-20,nova7018719@test.example,0
428,2026-01-25,NA,B,3250,active,908-45-6896,2005-03-16,drift4851023@post.example,0
429,2025-11-11,EU,C,1750,active,958-38-1202,1977-06-26,cedar9278529@post.example,0
430,2025-08-22,EU,E,650,defaulted,939-71-1464,2007-02-06,drift4736289@inbox.example,0
431,2026-02-21,NA,C,1900,active,957-11-8147,1982-08-26,peak8400096@mail.example,0
432,2025-10-21,NA,B,3500,active,918-46-2459,2003-11-02,nova6021306@inbox.example,0
433,2025-06-21,EU,B,2300,active,981-20-5195,1981-08-03,quill422169@inbox.example,0
434,2025-11-15,APAC,C,2550,active,996-78-8071,1995-09-28,urban5363834@test.example,0
435,2025-02-22,APAC,E,600,active,980-37-9942,1955-02-17,drift9686144@mail.example,0
436,2025-10-25,APAC,A,3850,active,915-82-9418,1979-07-15,urban64198@mail.example,0
437,2025-11-10,NA,B,3950,active,937-20-8277,1973-01-12,urban779513@inbox.example,0
438,2026-03-11,APAC,E,900,active,976-07-5676,2005-04-21,flint5704145@inbox.example,0
439,2025-07-15,LATAM,B,2100,active,957-94-1986,1960-12-28,coral8728501@post.example,0
440,2025-09-03,NA,A,3150,active,970-37-1957,1953-08-23,urban3253209@inbox.example,0
441,2026-04-06,NA,B,3450,active,964-37-5044,1971-01-11,coral5522824@test.example,0
442,2025-08-02,NA,C,1800,active,955-63-4337,1955-09-12,quill8263218@post.example,0
443,2026-03-26,EU,C,2700,active,940-40-0766,1992-10-30,ember2585425@inbox.example,0
444,2025-09-15,NA,D,1100,active,921-26-7135,1971-01-08,atlas8212701@post.example,0
445,2026-04-13,NA,C,1600,active,905-18-2888,1959-02-26,nova5462089@inbox.example,0
446,2026-02-21,NA,D,1150,active,928-86-9856,1999-01-25,pulse2791444@test.example,0
447,2025-12-02,EU,C,1650,active,937-73-9301,1972-08-17,vault9688997@mail.example,0
448,2025-05-03,EU,B,3700,defaulted,992-11-2578,1963-01-29,cedar6968342@mail.example,0
449,2025-01-27,NA,B,2700,active,900-77-5620,2002-09-07,vault8821343@test.example,0
450,2025-11-11,EU,C,2050,active,907-86-5034,1966-01-10,pulse6649349@test.example,0
451,2026-05-19,NA,C,1600,active,941-38-3362,1992-11-10,urban6137312@mail.example,0
452,2025-11-29,EU,C,1650,active,988-32-0720,1969-03-19,coral2510923@mail.example,0
453,2025-01-19,NA,B,2850,active,983-23-6878,1962-03-30,wren7642023@post.example,0
454,2025-05-24,NA,B,4000,active,984-78-4937,1967-11-26,quill5271514@post.example,0
455,2025-02-10,NA,B,3100,active,939-47-4306,1975-02-26,urban435117@test.example,0
456,2025-12-26,NA,B,2250,active,917-44-6086,1970-01-02,atlas5087758@mail.example,0
457,2025-04-28,NA,A,5400,active,947-90-5448,1969-11-12,pulse2628724@inbox.example,0
458,2025-12-12,APAC,A,2950,active,937-06-6299,2006-06-14,peak2259172@test.example,0
459,2025-05-17,NA,A,3350,active,958-86-7388,1958-06-13,pulse6042344@inbox.example,0
460,2025-07-29,NA,A,2850,active,984-81-5192,1961-12-25,coral5764548@mail.example,0
461,2025-01-11,NA,D,950,defaulted,932-64-2094,2005-11-06,wren6590238@post.example,0
462,2025-01-04,EU,C,1500,active,928-40-9230,1957-03-11,cedar9095314@test.example,0
463,2025-08-19,EU,B,3950,active,900-20-6764,1994-04-10,flint1628076@test.example,0
464,2025-06-24,NA,C,2100,active,924-64-9900,1957-07-16,nova3695268@post.example,0
465,2025-09-29,LATAM,C,1600,defaulted,977-99-8231,1993-08-05,flint2429090@test.example,0
466,2025-06-03,EU,B,2150,active,957-28-9632,1958-05-04,nova300806@post.example,0
467,2025-01-11,NA,D,1350,active,919-50-4036,2001-10-11,pulse549866@inbox.example,0
468,2025-04-03,NA,A,4850,active,978-55-8310,1953-02-23,flint4665387@post.example,0
469,2025-06-08,NA,B,3800,active,939-37-5268,1962-07-15,ember926275@inbox.example,0
470,2025-12-24,APAC,B,2250,active,917-45-4785,1959-09-17,cedar2307137@test.example,0
471,2025-04-04,EU,A,3300,active,937-50-1284,1959-09-15,cedar5856813@inbox.example,0
472,2025-01-12,EU,D,1250,defaulted,901-83-3280,1954-09-26,atlas3533950@post.example,0
473,2025-01-24,NA,D,850,defaulted,982-03-6395,1997-08-10,cedar7870171@test.example,0
474,2025-08-04,EU,E,500,active,948-74-9236,1978-06-03,flint5193374@post.example,0
475,2025-09-11,EU,B,2400,active,916-09-9058,1954-03-07,quill9684758@post.example,0
476,2025-11-05,APAC,D,950,active,905-88-0720,1997-02-11,wren4879257@post.example,0
477,2026-02-26,NA,A,3700,active,913-29-3078,1982-01-15,pulse1066064@test.example,0
478,2025-09-06,NA,C,2000,active,939-41-4061,1987-01-17,drift2013842@mail.example,0
479,2026-04-03,EU,A,5300,active,905-33-4984,1962-06-03,ember5660026@mail.example,0
480,2025-05-26,APAC,A,3800,active,966-70-9024,1991-07-07,wren1826545@post.example,0
481,2025-12-21,NA,A,4050,active,964-61-9550,1974-03-02,drift7003554@mail.example,0
482,2025-01-20,APAC,C,1600,defaulted,975-55-0923,1984-06-20,lumen8260134@test.example,0
483,2025-04-14,NA,B,3550,active,981-00-6421,1956-07-10,cedar126346@test.example,0
484,2025-07-09,APAC,B,2250,active,927-73-5284,1989-09-07,coral1591956@mail.example,0
485,2025-10-25,APAC,A,4850,active,936-13-1434,1992-06-15,drift3615656@inbox.example,0
486,2025-05-08,NA,B,2950,active,923-15-5785,1964-03-10,vault423197@inbox.example,0
487,2025-12-08,EU,B,2500,active,924-46-9474,1967-05-20,quill4286638@test.example,0
488,2025-05-07,APAC,A,4100,active,948-17-6261,1958-02-28,atlas5933701@post.example,0
489,2025-06-22,NA,A,4400,active,948-75-7525,1974-01-03,flint3993147@test.example,0
490,2025-09-27,NA,A,4250,active,987-80-5649,1970-12-28,pulse6982970@inbox.example,0
491,2025-08-07,NA,B,3550,defaulted,946-65-4892,1970-07-22,vault977268@post.example,0
492,2026-04-04,EU,B,3700,active,930-89-7239,1964-07-27,flint3797858@inbox.example,0
493,2026-02-08,EU,A,3500,active,983-27-5656,2000-11-02,ember8519227@mail.example,0
494,2026-02-04,EU,D,1050,active,999-24-8252,1967-03-20,flint6975207@inbox.example,0
495,2026-03-25,EU,A,2950,active,998-89-3049,1964-04-06,vault872177@post.example,0
496,2025-01-22,EU,A,4650,active,926-07-6872,1971-06-17,flint6969059@inbox.example,0
497,2025-10-03,EU,C,2650,active,967-74-6510,1955-03-05,ember7154499@mail.example,0
498,2026-04-03,APAC,B,2350,active,991-74-1925,1999-12-23,nova6220138@post.example,0
499,2025-01-27,EU,C,2200,active,901-11-1104,1965-08-26,cedar3027117@inbox.example,0
500,2026-01-17,NA,C,1750,active,962-76-3287,1988-05-15,quill2494284@mail.example,0
501,2025-01-16,NA,C,2000,active,945-61-6831,1959-10-15,drift1930330@post.example,0
502,2025-01-31,NA,B,3450,active,905-53-6205,1972-01-17,cedar980740@mail.example,0
503,2025-05-02,NA,D,1200,defaulted,945-85-1793,1990-08-20,atlas662352@post.example,0
504,2025-12-19,NA,B,3900,active,938-93-5775,1960-04-04,coral6369088@inbox.example,0
505,2025-11-15,LATAM,B,2200,active,922-58-9493,1956-03-01,pulse8496565@inbox.example,0
506,2026-02-11,EU,B,2550,active,943-49-4914,2001-09-03,nova913525@inbox.example,0
507,2026-05-10,NA,B,2600,active,924-83-1447,2005-04-23,urban2565699@inbox.example,0
508,2025-02-03,NA,B,3550,defaulted,923-24-9544,1987-05-23,vault6203237@test.example,0
509,2025-07-28,LATAM,C,1700,active,930-23-6968,1957-01-04,peak7347213@test.example,0
510,2026-02-16,EU,C,2550,active,974-73-0237,1955-05-05,coral1846440@post.example,0
511,2025-07-31,NA,A,5050,active,905-95-4676,1971-09-17,ember6877194@post.example,0
512,2025-10-28,LATAM,D,1200,defaulted,914-28-6404,1952-04-08,wren6690134@inbox.example,0
513,2025-01-20,NA,A,3250,active,981-93-9496,1975-08-30,cedar492551@mail.example,0
514,2025-10-16,EU,A,3950,active,923-36-2540,2005-12-18,lumen9246230@test.example,0
515,2025-06-09,APAC,A,4250,active,914-89-8441,1966-06-11,coral6370676@mail.example,0
516,2025-01-03,NA,B,2950,active,906-50-6698,1952-02-26,atlas418583@test.example,0
517,2026-04-23,NA,A,3950,active,913-31-4148,1978-06-23,cedar1713801@mail.example,0
518,2025-04-25,EU,C,2050,active,922-41-8192,2002-05-27,quill717935@mail.example,0
519,2025-08-31,NA,B,2100,active,946-69-7727,1953-03-14,pulse1520788@post.example,0
520,2025-05-31,EU,C,1650,active,981-31-6879,2000-07-03,vault6154185@inbox.example,0
521,2025-01-18,APAC,C,1700,active,970-14-8257,2002-01-04,atlas4962494@inbox.example,0
522,2026-04-16,APAC,C,2750,active,932-90-9917,2002-03-10,drift7977695@inbox.example,0
523,2025-09-20,APAC,B,3050,active,908-26-2554,1951-11-24,wren3875612@mail.example,0
524,2026-02-27,NA,A,5050,active,919-64-1194,1963-10-29,ember7460621@post.example,0
525,2025-08-28,NA,B,2900,active,927-30-1829,2003-11-16,vault6357182@mail.example,0
526,2026-05-24,NA,D,1250,active,988-63-0349,1994-09-05,atlas350573@post.example,0
527,2025-06-23,EU,E,700,defaulted,977-51-6841,2006-07-28,nova7528689@mail.example,0
528,2025-04-18,NA,A,3400,active,945-78-0832,1978-03-23,flint980098@post.example,0
529,2026-01-26,NA,B,3500,active,949-11-0723,2007-01-06,wren102749@mail.example,0
530,2025-08-28,NA,C,2400,active,948-54-6669,1969-03-02,lumen8623264@post.example,0
531,2026-02-16,APAC,D,1600,defaulted,960-02-4570,2004-07-09,urban4041072@post.example,0
